id	tgt_text
41664	▁the ▁location ▁of ▁the ▁guns hot ▁is ▁inc or rect
41718	▁japan s ▁me iji ▁restor ation ▁has ▁some ▁achievement s ▁but ▁the ▁ very ▁a tro cious ▁and ▁erroneous ▁image s ▁that ▁were ▁created ▁as ▁a ▁result
41802	▁let s ▁look ▁at ▁the ▁part ▁where ▁the ▁japanese ▁continue ▁to ▁claim ▁so ve reign ty ▁over ▁do kdo
41809	▁but ▁what ▁is ▁so ▁ rude ▁about ▁this ▁is ▁that ▁when ▁korea ▁and ▁japan ▁newly ▁established ▁dip l omatic ▁relations ▁in ▁19 65
41852	▁and ▁man w old ae ▁site ▁in ▁ka es ong ▁city ▁was ▁built ▁in ▁a ▁terra ced ▁struc ture ▁its ▁built ▁to ▁bl end ▁in ▁with ▁the ▁top ograph y
41856	▁because ▁it ▁is ▁a ▁palace ▁built ▁to ▁match ▁that ▁the ▁shape ▁of ▁gyeong buk ▁palace ▁is ▁quit e ▁similar ▁to ▁the ▁struc ture ▁of ▁the ▁for b idden ▁city ▁in ▁china
41939	▁she ▁dream ed ▁bigge r ▁as ▁soon ▁as ▁she ▁was ▁released ▁from ▁pri son ▁she ▁work ed ▁as ▁a ▁li a ison ▁for ▁the ▁provision al ▁government
41953	▁was ▁visit ed ▁by ▁ kwon ▁ki ok ▁who ▁was ▁extra ordina ry ▁from ▁the ▁beginning ▁and ▁said ▁that ▁she ▁would ▁join ▁her ▁as ▁well
42048	▁then ▁its ▁again st ▁conf u cian ▁e th ics ▁so ▁even tually ▁jang ▁okjeong ▁di ed ▁after ▁drinking ▁poison
42090	▁small po x ▁had ▁be en ▁overcome ▁in ▁the ▁we st
42091	▁so ▁as ▁western style ▁medic al ▁technology ▁was ▁introduce d ▁people ▁became ▁ very ▁interest ed ▁in ▁the ▁field
42130	▁so ▁a ▁russia n ▁writer ▁sa w ▁this ▁and ▁said ▁that
42138	▁we ▁a lso ▁need ▁to ▁think ▁a ▁little ▁about ▁the ▁fact ▁that ▁surprising ly ▁there ▁was ▁an ▁epi demic ▁problem ▁in ▁the ▁background
42234	▁that ▁person ▁is ▁song ▁b yeong jun ▁who ▁is ▁even ▁call ed ▁the ▁first ▁to ▁volunt ari ly ▁change ▁his ▁name ▁to ▁japanese
42277	▁there ▁was ▁a ▁case ▁of ▁request ing ▁about ▁5 6 ▁million ▁ pyeong
42327	▁the ▁most ▁famous ▁is ▁that ▁as ▁we ▁know ▁king ▁jeongjo ▁made ▁the ▁cra ne ▁when ▁he ▁built ▁su won ▁hwa seong ▁fortress
42334	▁for ▁20 ▁years ▁i ▁sent ▁him ▁to ▁the ▁ very ▁end ▁of ▁the ▁korean ▁ penin s ula ▁call ed ▁ gang jin ▁jeollanamdo
42389	▁it ▁is ▁a ▁kind ▁of ▁special ▁lecture ▁on ▁cultur al ▁history
42392	▁so ▁those ▁in ▁power ▁wo re ▁more ▁clothes ▁in ▁those ▁color s
42413	▁how ever ▁the ▁story ▁of ▁king ▁se jong ▁the ▁great ▁is ▁being ▁talk ed ▁about
42449	▁while ▁en tic ing ▁the ▁enemy ▁appropriate ly ▁they ▁even tually ▁attack ed ▁in ▁the ▁re verse ▁direct ion ▁and ▁re pul s ed ▁them
42473	▁this ▁year ▁is ▁the ▁100 th ▁anniversar y ▁of ▁the ▁battle ▁at ▁q ing s han li
42508	▁so ▁there ▁was ▁a ▁lot ▁of ▁interest ▁in ▁how ▁to ▁deco rate ▁the ▁roof ▁and ▁how ▁to ▁make ▁the ▁gate ▁high
42537	▁but ▁beh ind ▁the ▁scene s ▁they ▁made ▁economic ▁choice s ▁because ▁they ▁had ▁to ▁make ▁a ▁living ▁for ▁the ir ▁family
42551	▁ ryu ▁seong ry ong ▁recommend ed ▁ y i ▁sun s in ▁to ▁meet ▁him
42573	▁so ▁there ▁are ▁a ▁lot ▁of ▁ very ▁important ▁record s ▁in ▁those ▁record s ▁and ▁i ▁think ▁there ▁are ▁a ▁lot ▁of ▁record s ▁that ▁are ▁ very ▁help ful ▁in ▁look ing ▁back ▁on ▁ourselves
42575	▁i ve ▁done ▁this ▁and ▁i ▁dont ▁need ▁the ▁rest ▁so ▁dont ▁bring ▁it
42615	▁it ▁can ▁be ▁said ▁that ▁his ▁leader ship ▁work ed ▁because ▁he ▁system atically ▁operat ed ▁this ▁process
42632	▁first ▁of ▁all ▁i ▁will ▁tell ▁you ▁a ▁little ▁calm ly ▁and ▁object ively ▁about ▁how ▁and ▁why ▁it ▁became
42655	▁thats ▁why ▁they re ▁talk ing ▁about ▁it ▁an om alous ly ▁we ▁i nt ended ▁to ▁honor ▁on ly ▁the ▁ front ▁part ▁of ▁it ▁thats ▁how ▁they ▁made ▁up ▁the ▁story
42688	▁those ▁who ▁were ▁take n ▁abroad ▁have ▁never ▁be en ▁announc ed ▁our ▁scholars ▁have ▁work ed ▁hard ▁to ▁find ▁out ▁that ▁it ▁was ▁about ▁two ▁to ▁two ▁and ▁a ▁half ▁million ▁people
42699	▁they ▁were ▁ruined ▁but ▁they ▁got ▁pi ssed ▁off ▁about ▁the ▁situation ▁that ▁people ▁were ▁try ing ▁to ▁go ▁home ▁because ▁they ▁were ▁libera ted
42724	▁people ▁felt ▁that ▁al though ▁he ▁was ▁not ▁the ▁son ▁of ▁a ▁que en ▁and ▁he ▁was ▁not ▁love d ▁by ▁his ▁father ▁he ▁was ▁possibl e ▁to ▁become ▁a ▁king
42860	▁after ▁all ▁people ▁started ▁catch ing ▁ti ger s ▁in ▁order ▁to ▁make ▁more ▁money
42877	▁through out ▁the ▁ reign ▁of ▁king ▁hyeon jong ▁a ▁large ▁number ▁of ▁the ▁first ▁ri nder pes t ▁occurred
42953	▁now ▁the ▁second ▁fe ature ▁was ▁that ▁the ▁conflict ▁be twe en ▁father ▁and ▁mother ▁was ▁rather ▁serious
42990	▁the ▁tax ▁system ▁was ▁changed ▁to ▁shinyu gong an ▁in ▁the ▁year ▁of ▁shinyu ▁and ▁that ▁tax ▁system ▁was ▁like ▁this
42992	▁the ▁fact ▁that ▁he ▁ raised ▁the ▁a mount ▁of ▁ tribut e ▁meant ▁explo iting ▁the ▁power less ▁and ▁help less ▁people ▁but ▁in ▁the ▁end ▁its ▁ very ▁shabby
43006	▁in ▁early ▁a pri l ▁19 19 ▁lieu ten ant ▁a rit a ▁the ▁japanese ▁arm y ▁in f ant ry man ▁and ▁11 ▁men ▁l ed ▁by ▁him ▁came ▁je am ri
43126	▁accord ing ▁to ▁the ▁korea japan ▁treat y ▁of ▁190 5 ▁joseon ▁could ▁not ▁official ly ▁participate ▁in ▁it ▁and ▁the ▁env oy ▁was ▁just ▁an ▁env oy ▁whi ch ▁meant ▁nothing
43128	▁it ▁was ▁jun e ▁30 th ▁the ▁three ▁of ▁them ▁we nt ▁to ▁the ▁main ▁entr ance ▁of ▁the ▁international ▁peace ▁conference
43159	▁they ▁we nt ▁to ▁the ▁unit ed ▁states ▁because ▁of ▁the ▁ very ▁act ▁they ▁tri ed ▁to ▁call ▁on ▁the ▁p resident ▁to ▁take ▁responsib le ▁action
43166	▁as ▁he ▁play ed ▁a ▁back up ▁role ▁in ▁the ▁re ar ▁he ▁actually ▁built ▁a ▁new ▁independen ce ▁movement ▁base ▁in ▁the ▁litt or al ▁province ▁creat ing ▁an ▁organization ▁call ed ▁the ▁do ngui hoe
43191	▁any way ▁it ▁was ▁consider ed ▁that ▁to r ture ▁was ▁a ▁kind ▁of ▁process ▁to ▁conf es s ▁a ▁crime
43279	▁and ▁at ▁the ▁end ▁the ▁b lack ▁dragon ▁society ▁a long ▁with ▁le e ▁wan yong ▁as ▁two ▁top s
43292	▁i ▁look ed ▁for ▁the ▁two ▁ very ▁strong ▁people ▁so ▁i ▁was ▁look ing ▁for ▁some ▁un usual ▁names
43304	▁in ▁the ▁oppos ite ▁form ▁there ▁was ▁someone ▁who ▁kill ed ▁those ▁who ▁fierce ly ▁tri ed ▁to ▁surviv e
43321	▁we ▁can ▁look ▁in to ▁how ▁serious ▁the ▁fami ne ▁was ▁dur ing ▁the ▁japanese ▁inv asion ▁of ▁korea ▁in ▁ 159 215 98 ▁and ▁we ▁can ▁talk ▁a ▁bit ▁about ▁it
43412	▁base d ▁on ▁the ▁standard ▁of ▁the ▁general ▁public ▁2 80 99
43462	▁the ▁se que la e ▁was ▁severe
43490	▁what ▁it ▁is ▁original ly ▁death ▁by ▁dis member ment ▁death ▁by ▁a ▁thousand ▁cut s ▁is ▁the ▁punish ment ▁of ▁carv ing ▁up ▁the ▁body ▁in ▁china
43509	▁so ▁pri mari ly ▁the ▁reason ▁why ▁there ▁were ▁so ▁man y ▁case s ▁of ▁punish ment ▁for ▁violat ing ▁ certain ▁sex ual ▁e th ics ▁dur ing ▁the ▁joseon ▁dynasty
43566	▁what ▁these ▁things ▁mean ▁is ▁that ▁they ▁die ▁and ▁live ▁under ground
43579	▁the ▁go blin ▁does nt ▁have ▁this ▁kind ▁of ▁shape ▁at ▁all
43687	▁so ▁let s ▁talk ▁a ▁little ▁bit ▁with ▁that ▁in ▁mind ▁that ▁because ▁they ve ▁had ▁this ▁kind ▁of ▁train ing ▁going ▁on ▁so ▁there s ▁ very ▁little ▁that ▁they ve ▁said ▁directly
43699	▁he ▁would ▁be ▁so ▁thankful ▁then ▁he ▁raise s ▁her ▁rank ▁and ▁it ▁give s ▁the ▁household ▁a ▁lot ▁of ▁wealth
43701	▁so ▁i f ▁im ▁smart ▁ill ▁be ▁the ▁ji m il ▁court ▁lady ▁and ▁i f ▁im ▁warm heart ed ▁ill ▁be ▁the ▁na nny ▁court ▁lady
43761	▁but ▁its ▁actually ▁like ▁that ▁so ▁all ▁wom en ▁who ▁fall ▁in to ▁the ▁ range ▁of ▁court ▁lad ies ▁from ▁upper ▁court ▁lad ies ▁to ▁mus uris ▁can not ▁get ▁married ▁for ▁the ▁rest ▁of ▁the ir ▁lives
43782	▁there ▁was ▁a lso ▁an ▁expression ▁call ed ▁han ▁river ▁there ▁was ▁a lso ▁an ▁expression ▁call ed ▁yo ngsan ▁river
43810	▁through ▁han ▁river ▁supplie s ▁came ▁in ▁and ▁people ▁gather ed ▁in ▁the ▁city ▁where ▁there ▁were ▁a ▁lot ▁of ▁people ▁living ▁as ▁they ▁got ▁w ealthier
43817	▁its ▁like ▁gwang n ar u ▁where ▁once ▁you ▁settle ▁down ▁you ▁play ▁the ▁role ▁of ▁a ▁ tim ber ▁market
43841	▁i f ▁we ▁dont ▁kill ▁her ▁ill ▁die
43866	▁it ▁mean s ▁that ▁they ▁praised ▁someone ▁who ▁accept ed ▁general ly ▁wh ether ▁the ▁king ▁stay ed ▁with ▁this ▁concubine ▁or ▁that ▁concubine
43867	▁i f ▁it ▁was ▁a ▁society ▁where ▁the ▁cri teria ▁of ▁fili al ▁p iety ▁mother inlaw ▁and ▁male ▁are ▁consider ed ▁reason able ▁to ▁drive ▁her ▁in to ▁poison
43885	▁that ▁is ▁not ▁a ▁conf u cian ▁idea l
43886	▁hu i bin ▁is ▁an ▁official ▁position ▁its ▁an ▁official ▁position ▁as ▁a ▁lady ▁of ▁court ▁and ▁her ▁name ▁is ▁actually ▁jang ▁okjeong
43933	▁d onggu kyeo ji seung ram
43946	▁it ▁become s ▁like ▁this ▁so ▁it ▁is ▁a ▁good ▁way ▁to ▁ar ous e ▁public ▁opinion ▁in ▁the ▁international ▁community
43951	▁in ▁fact ▁when ▁were ▁ma pping ▁to ▁make ▁ sure ▁that ▁this ▁is ▁a ▁per man ent ▁re s idence ▁for ▁us
44257	▁in ▁order ▁to ▁meet ▁new ▁people ▁like ▁this ▁and ▁give ▁a ▁new ▁to pic ▁in ▁my ▁opinion ▁the ▁best ▁thing ▁is
44267	▁so ▁i ▁would ▁say ▁the ▁oppos ite ▁of ▁obsess ive ▁comp ul s ive ▁dis order ▁is ▁subject ivity
44307	▁and ▁northe rn ▁europe ▁to ok ▁half ▁of ▁the ▁top ▁ten ▁countries ▁includ ing ▁fin land
44319	▁now ▁man y ▁people ▁will ▁think ▁its ▁because ▁of ▁the ▁high ▁level ▁of ▁welfare
44352	▁and ▁there ▁is ▁an other ▁reason ▁why ▁it ▁is ▁hard ▁for ▁koreans ▁to ▁be ▁happy
44373	▁the ▁fru its ▁that ▁come ▁after ▁work ▁are ▁sweet ▁and ▁rewarding ▁so ▁you ▁can ▁endure ▁the ▁bor ing ▁time ▁of ▁working
44398	▁in ▁an ▁on line ▁conference ▁signal ing ▁system ▁developed ▁by ▁ uc l ▁researcher s ▁when ▁you ▁a gree ▁with ▁the ▁other ▁person ▁you ▁put ▁your ▁hands ▁on ▁your ▁chest
44442	▁we ▁human s ▁have ▁much ▁strong er ▁in stinct ▁for ▁surviv al ▁in ▁the ▁situation ▁where ▁it ▁get s ▁colder ▁and ▁colder
44479	▁how ever ▁there ▁are ▁surprising ly ▁man y ▁people ▁who ▁say ▁that ▁i ▁am ▁ such ▁a ▁person ▁that ▁it ▁is ▁ very ▁difficult ▁to ▁praise ▁others
44503	▁so ▁what ▁is ▁a ▁good ▁compliment
44596	▁our ▁b rain ▁think s ▁that ▁we ▁are ▁doing ▁the ▁same ▁thing ▁when ▁we ▁are ▁in ▁the ▁same ▁position ▁and ▁some times ▁mistake ▁it
44625	▁it ▁is ▁one ▁of ▁the ▁most ▁important ▁ knowledge ▁that ▁we ▁mus t ▁accumulate ▁in ▁life
44665	▁they ▁find ▁joy ▁by ▁say ing ▁did ▁my ▁older ▁generation ▁have ▁fun ▁back ▁then ▁i f ▁so ▁what ▁was ▁it ▁and ▁why
44736	▁i ▁call ▁it ▁the ▁failure ▁log
44778	▁your e ▁better ▁off ▁ask ing ▁the ▁question ▁say ing ▁im ▁going ▁to ▁make ▁your ▁rank ▁go ▁up ▁f ive ▁or ▁more
44779	▁i ve ▁tri ed ▁it ▁but ▁creat ing ▁a ▁problem ▁is ▁ten ▁times ▁more ▁difficult ▁than ▁solv ing ▁a ▁problem
44829	▁this ▁is ▁not ▁a ▁test ▁made ▁to ▁measure ▁accurate ly ▁and ▁reasonabl y ▁but ▁ri ck s ▁and ▁her ▁daughter ▁my ers ▁who ▁were ▁home school ing
44841	▁but ▁i f ▁you ▁judge ▁i q ▁base d ▁on ▁my ▁head ▁circum ference ▁the ▁val id ity ▁is ▁non sense
44861	▁i ▁know ▁what ▁i ▁felt ▁in ▁ certain ▁situations ▁and ▁what ▁i ▁did ▁and ▁react ed ▁in ▁ certain ▁situations
44868	▁the ▁desire ▁to ▁know ▁other ▁people ▁or ▁myself ▁is ▁never ▁a ▁bad ▁thing
44880	▁there ▁are ▁some ▁great ▁strength s ▁that ▁introvert s ▁have
44882	▁so ▁its ▁on ly ▁natural ▁that ▁people ▁with ▁this ▁tendenc y ▁make ▁few er ▁mistake s
44908	▁and ▁we ▁compare ▁the ▁two ▁the ▁actual ▁feelings ▁of ▁the ▁person ▁being ▁praised
44981	▁this ▁professor ▁yu l ▁and ▁his ▁research ▁team ▁made ▁half ▁of ▁the ▁participa nt s ▁re call ▁memories ▁that ▁they ▁would ▁say ▁ oh ▁that ▁was ▁good
45007	▁then ▁look ing ▁at ▁these ▁seniors ▁the ▁young er ▁generation s ▁can ▁think ▁together ▁that ▁there ▁will ▁be ▁more ▁change s ▁in ▁the ▁future
45025	▁how ever ▁as ▁this ▁period ▁of ▁time ▁has ▁be en ▁exten d ed ▁so ▁man y ▁people ▁are ▁say ing ▁that ▁the ir ▁children ▁have ▁changed ▁a ▁lot ▁for ▁some ▁reason
45035	▁this ▁is ▁when ▁children ▁have ▁a ▁problem ▁that ▁they ▁cant ▁handle
45067	▁but ▁l iz ards ▁dont ▁play ▁pr anks
45071	▁then ▁you ▁need ▁to ▁look ▁back ▁at ▁lea st ▁once
45122	▁ask ing ▁questions ▁like ▁this ▁make s ▁people s ▁choice s ▁rid icul ous ly ▁funny
45145	▁bill ▁gate s ▁is ▁a ▁great ▁read er ▁and ▁has ▁a ▁habit ▁of ▁summ ari zing ▁his ▁feelings ▁about ▁the ▁book
45195	▁its ▁the ▁planner ▁that ▁make s ▁anything ▁more ▁predict able ▁with ▁more ▁longer ▁and ▁easi er ▁each ▁other
45214	▁we ▁express ▁ very ▁loud ly ▁like ▁ oh ▁thank ▁you ▁thank ▁you ▁kim
45222	▁three ▁representative ▁ways ▁to ▁wisely ▁avoid ▁the ▁man y ▁discomfort s ▁that ▁ar ise ▁be twe en ▁famili es ▁in ▁a ▁time ▁of ▁pandemic
45298	▁when ▁i ▁was ▁train ing ▁in ▁the ▁arm y ▁there ▁was ▁a ▁real ly ▁small ▁st one ▁in ▁my ▁comb at ▁boo ts ▁but ▁then ▁i ▁started ▁march ing
45359	▁there ▁mus t ▁be ▁an ▁un avoid able ▁psycholog ical ▁reason ▁why ▁we ▁have ▁no ▁choice ▁but ▁to ▁shop ▁in ▁this ▁pandemic ▁era
45383	▁and ▁how ▁can ▁we ▁deal ▁with ▁this ▁problem
45421	▁they ▁did nt ▁feel ▁good ▁before ▁enter ing ▁that ▁mall ▁on line ▁or ▁off line
45442	▁and ▁when ▁i ▁talk ▁to ▁them ▁directly ▁they ▁seem ▁to ▁be ▁nervous ▁about ▁something
45484	▁this ▁is ▁because ▁poor ▁ quality ▁sleep ▁even tually ▁increase s ▁lo nel iness ▁and ▁second ary ▁in s om n ia ▁whi ch ▁inevitabl y ▁rep eat s ▁the ▁vic ious ▁cycle
45492	▁this ▁is ▁not ▁on ly ▁to ▁prevent ▁in fection ▁from ▁others ▁but ▁a lso ▁because ▁you ▁are ▁worri ed ▁about ▁the ▁damage ▁you ▁cause ▁to ▁other ▁people
45547	▁you ▁mus t ▁complete ly ▁close ▁the ▁program ▁and ▁leave ▁the ▁room ▁even ▁for ▁a ▁short ▁while
45549	▁even ▁when ▁going ▁out ▁and ▁coming ▁back ▁like ▁that ▁you ▁can ▁playful ly ▁scr atch ▁the ▁i d ▁card ▁us ed ▁at ▁the ▁company
45645	▁they ▁say ▁that ▁it ▁may ▁be ▁restricti ng ▁the ▁opportunit ies ▁to ▁give ▁children ▁what ▁they ▁call ▁exercise
45661	▁squi r re ls ▁are ▁doing ▁something ▁2 4 7
45668	▁he ▁was ▁man ipulat ing ▁me ▁little ▁by ▁little
45742	▁in ▁fact ▁it ▁is ▁a nger ▁rather ▁than ▁depression ▁that ▁we ▁should ▁be ▁more ▁concern ed ▁with
45745	▁new ▁research ▁has ▁recently ▁emerg ed ▁that ▁strong ly ▁argue s ▁for ▁the ▁danger s ▁of ▁this ▁pandemic ▁red
45815	▁interesting ly ▁enough ▁we ▁dont ▁worry ▁about ▁tomorrow ▁when ▁we ▁dont ▁get ▁enough ▁sleep
45816	▁but ▁why ▁did ▁i ▁worry ▁about ▁wh ether ▁i f ▁i ▁could ▁real ly ▁get ▁a ▁good ▁job ▁in ▁f ive ▁or ▁six ▁years
45870	▁and ▁one ▁of ▁the ▁important ▁factor s ▁that ▁make s ▁us ▁anxi ous ▁is ▁in e quality
45932	▁people ▁who ▁cant ▁trust ▁them selves ▁who ▁think ▁that ▁they ▁dont ▁get ▁good ▁results ▁no ▁matter ▁what ▁they ▁do ▁end ▁up ▁falling ▁in to ▁let harg y ▁more ▁easily
45934	▁its ▁more ▁important ▁than ▁anything ▁else ▁to ▁b old ly ▁give ▁up ▁on ▁meaning less ▁things ▁and ▁re f rain ▁from ▁being ▁obsess ed ▁about ▁them
46019	▁we ▁can ▁make ▁some ▁dis tinction s ▁like ▁this
46028	▁yes ▁these ▁expressions ▁these ▁expressions ▁come ▁out ▁quit e ▁a ▁lot
46036	▁sociopaths ▁are
46046	▁people ▁with ▁high ▁psychopath ▁tendencies ▁performed ▁better ▁under ▁ec cent ric ▁and ▁sub ordina te ▁bosses
46055	▁we ▁think ▁we ▁should ▁just ▁give ▁compliment s ▁un condition ally ▁but ▁it ▁is ▁said ▁that ▁it ▁can ▁have ▁a ▁bad ▁effect
46107	▁thats ▁right ▁its ▁just ▁violence
46122	▁and ▁an other ▁way ▁is ▁to ▁unp lug ▁the ▁out let
46148	▁this ▁is ▁a ▁ very ▁important ▁way
46184	▁how ever ▁the ▁man ual ▁has ▁the ▁same ▁struc ture ▁as ▁the ▁en cycl op edia
46204	▁a mong ▁my ▁class m ates ▁the ▁books ▁of ▁the ▁friend ▁who ▁studie s ▁the ▁best ▁are ▁fil ed ▁in ▁parts
46262	▁a ▁decision ▁you ▁make ▁when ▁your ▁heart ▁is ▁pound ing ▁can not ▁be ▁a ▁good ▁decision
